Gate_voltage,Temperature,riseTime,millerTime,Vge_plateau,max_dVge,max_dIdt,fallTime,Vce_overshoot,E_on,E_off,Vge_max,Eon_mean,Eoff_mean,Esw_mean,Esw_max,Esw_std,dEsw_dIc,tOn_mean,tOff_mean,tOff_max,t_ratio,Vce_50A,Vce_100A,Vce_275A,Vce_550A,Vce_1200A,Vce_2500A,Vce_3400A,Ic_1_5V,Ic_2_5V,Ic_4V,Ic_6V,Ic_8V,Ic_10V,mean_dIdV,max_dIdV,area_IV,mean_Ic_highV,HealthState
10,130,2.3e-07,2e-07,9.98078745291585,385664883.386872,59259439.8140879,8.10000000000001e-07,0.0120038312453516,0.0504946674473485,0.0020221326635982,10.3302270082144,0.0004003504085764,0.0006582417172302,0.0010585921258066,0.0023178887396728,0.0009132580994625,9.02956703167161e-06,3e-07,5.54e-07,7.1e-07,1.84666666666667,1.32964015142552,1.57974565547213,2.39059217393427,3.98603337927196,10.0,10.0,10.0,83.2482155027898,297.65948550825,551.828180390639,672.822309174686,684.623752879442,696.163321184235,68.9553339995115,218.803322459064,4871.022635689,690.703363630466,Fault
10,130,2.1e-07,2.8e-07,9.95483284048869,382455901.39139,59113413.7870623,1.5e-06,0.0087181952095534,0.0505182877155299,0.0039937959879445,10.2089455032266,0.0004003504085764,0.0006582417172302,0.0010585921258066,0.0023178887396728,0.0009132580994625,9.02956703167161e-06,3e-07,5.54e-07,7.1e-07,1.84666666666667,1.32964015142552,1.57974565547213,2.39059217393427,3.98603337927196,10.0,10.0,10.0,83.2482155027898,297.65948550825,551.828180390639,672.822309174686,684.623752879442,696.163321184235,68.9553339995115,218.803322459064,4871.022635689,690.703363630466,Fault
10,140,2.6e-07,1.5e-07,9.9840210447794,389404377.166628,76886241.1513446,5.60000000000001e-07,0.01351006474016,0.0514931766474728,0.001326871268443,10.4187298785887,0.0004016692588156,0.0006597074070313,0.0010613766658469,0.0023228353258849,0.0009140369692204,8.85610777098922e-06,3.04e-07,5.58e-07,7.2e-07,1.83552631578947,1.33968565841396,1.59452492394804,2.41762370762219,4.0224425155578,10.0,10.0,10.0,80.5659070329745,291.886110811343,547.12224103341,681.073576092905,693.14815790444,704.958114318912,69.8267736159562,215.460781199738,4893.80374097773,699.369951651577,Fault
10,140,2.4e-07,2e-07,9.98070743830163,385664991.828954,59274956.1404157,8.10000000000001e-07,0.0121915823486347,0.0515361178142771,0.0020922869723967,10.3399775750296,0.0004016692588156,0.0006597074070313,0.0010613766658469,0.0023228353258849,0.0009140369692204,8.85610777098922e-06,3.04e-07,5.58e-07,7.2e-07,1.83552631578947,1.33968565841396,1.59452492394804,2.41762370762219,4.0224425155578,10.0,10.0,10.0,80.5659070329745,291.886110811343,547.12224103341,681.073576092905,693.14815790444,704.958114318912,69.8267736159562,215.460781199738,4893.80374097773,699.369951651577,Fault
10,140,2.2e-07,2.7e-07,9.95483886037042,382455896.538978,59137304.1964498,1.5e-06,0.0088397895899561,0.0516395553826611,0.004131717616377,10.2199251680765,0.0004016692588156,0.0006597074070313,0.0010613766658469,0.0023228353258849,0.0009140369692204,8.85610777098922e-06,3.04e-07,5.58e-07,7.2e-07,1.83552631578947,1.33968565841396,1.59452492394804,2.41762370762219,4.0224425155578,10.0,10.0,10.0,80.5659070329745,291.886110811343,547.12224103341,681.073576092905,693.14815790444,704.958114318912,69.8267736159562,215.460781199738,4893.80374097773,699.369951651577,Fault
10,150,2.7e-07,1.4e-07,9.98408313082454,389404339.591306,78441204.0702617,5.60000000000001e-07,0.0137384527908466,0.0525108057391361,0.0013742160724254,10.431492525853,0.0004040636445284,0.0006612638692035,0.0010653275137319,0.0023342204163536,0.0009184322645844,8.99528456824927e-06,3.08e-07,5.6e-07,7.3e-07,1.81818181818182,1.34980438202856,1.60913458377509,2.444880908844,4.06066173720249,10.0,10.0,10.0,77.992515067472,286.193592846824,542.039430967083,688.898423676219,701.25539896393,713.329341607244,70.6562607575236,212.12113118619,4912.83530752797,707.615994852143,Fault
10,150,2.4e-07,2e-07,9.98072428688501,385664992.264724,59280446.8171367,8.10000000000001e-07,0.0123923438351312,0.0525873783181708,0.0021670290427799,10.3562416292114,0.0004040636445284,0.0006612638692035,0.0010653275137319,0.0023342204163536,0.0009184322645844,8.99528456824927e-06,3.08e-07,5.6e-07,7.3e-07,1.81818181818182,1.34980438202856,1.60913458377509,2.444880908844,4.06066173720249,10.0,10.0,10.0,77.992515067472,286.193592846824,542.039430967083,688.898423676219,701.25539896393,713.329341607244,70.6562607575236,212.12113118619,4912.83530752797,707.615994852143,Fault
10,150,2.3e-07,2.6e-07,9.95482054928786,382455915.745839,59147437.8787879,1.5e-06,0.0089669364235192,0.0527790401468757,0.0042809521172649,10.2414133713614,0.0004040636445284,0.0006612638692035,0.0010653275137319,0.0023342204163536,0.0009184322645844,8.99528456824927e-06,3.08e-07,5.6e-07,7.3e-07,1.81818181818182,1.34980438202856,1.60913458377509,2.444880908844,4.06066173720249,10.0,10.0,10.0,77.992515067472,286.193592846824,542.039430967083,688.898423676219,701.25539896393,713.329341607244,70.6562607575236,212.12113118619,4912.83530752797,707.615994852143,Fault
10,20,1.7e-07,1.7e-07,9.98408091222507,389404364.648793,62041165.112994,5.60000000000001e-07,0.0116966218602101,0.0410140991517021,0.0009432492388996,10.2774173466674,0.0007213538840468,0.0009594941119231,0.0016808479959699,0.0032343307927226,0.0010947245877961,0.0001371198160564,4.74e-07,6.64e-07,6.7e-07,1.40084388185654,1.21541574360237,1.41987339508917,2.11046031372934,6.42986355126908,10.0,10.0,10.0,120.657807610103,361.366302391599,538.906967353428,548.187400633061,556.535327282204,564.670733069674,55.9278883900329,260.042206549255,4300.97680114821,560.823682254724,Healthy
10,20,1.7e-07,2.5e-07,9.98077198425047,385664992.004839,59083562.9915812,8.10000000000001e-07,0.010628810837261,0.0407828816107224,0.0014872991553876,10.1862927994377,0.0007213538840468,0.0009594941119231,0.0016808479959699,0.0032343307927226,0.0010947245877961,0.0001371198160564,4.74e-07,6.64e-07,6.7e-07,1.40084388185654,1.21541574360237,1.41987339508917,2.11046031372934,6.42986355126908,10.0,10.0,10.0,120.657807610103,361.366302391599,538.906967353428,548.187400633061,556.535327282204,564.670733069674,55.9278883900329,260.042206549255,4300.97680114821,560.823682254724,Healthy
10,20,1.8e-07,3.3e-07,9.95483189162524,382455900.917119,53284924.2194984,1.5e-06,0.0078550497213427,0.0403452506054263,0.0029351849307286,10.1791878216001,0.0007213538840468,0.0009594941119231,0.0016808479959699,0.0032343307927226,0.0010947245877961,0.0001371198160564,4.74e-07,6.64e-07,6.7e-07,1.40084388185654,1.21541574360237,1.41987339508917,2.11046031372934,6.42986355126908,10.0,10.0,10.0,120.657807610103,361.366302391599,538.906967353428,548.187400633061,556.535327282204,564.670733069674,55.9278883900329,260.042206549255,4300.97680114821,560.823682254724,Healthy
10,30,1.8e-07,1.7e-07,9.98406348432449,389404420.603557,63059754.803965,5.60000000000001e-07,0.0118004519826513,0.0417580301346913,0.0009663089224473,10.292345131131,0.0007337029771648,0.0009607113906375,0.0016944143678023,0.0032933032412845,0.0011151071106539,0.0001394165543675,4.88e-07,6.68e-07,6.8e-07,1.36885245901639,1.22565316763049,1.43423786658436,2.13436739920869,4.01624796436139,10.0,10.0,10.0,116.6188109077,356.176762890715,549.487955807598,562.598882560001,571.294573193167,579.77162107237,57.4238645887377,256.058964092042,4382.54466405547,575.762792476999,Healthy
10,30,1.7e-07,2.4e-07,9.98074079056144,385664883.36158,59091197.0295304,8.10000000000001e-07,0.0107184414632684,0.0415400608476991,0.0015234497872289,10.1900638328956,0.0007337029771648,0.0009607113906375,0.0016944143678023,0.0032933032412845,0.0011151071106539,0.0001394165543675,4.88e-07,6.68e-07,6.8e-07,1.36885245901639,1.22565316763049,1.43423786658436,2.13436739920869,4.01624796436139,10.0,10.0,10.0,116.6188109077,356.176762890715,549.487955807598,562.598882560001,571.294573193167,579.77162107237,57.4238645887377,256.058964092042,4382.54466405547,575.762792476999,Healthy
10,30,1.8e-07,3.3e-07,9.95483103358889,382455895.916813,54041520.0126102,1.5e-06,0.0079106028505293,0.04111934177927,0.0030070236147807,10.1794129679192,0.0007337029771648,0.0009607113906375,0.0016944143678023,0.0032933032412845,0.0011151071106539,0.0001394165543675,4.88e-07,6.68e-07,6.8e-07,1.36885245901639,1.22565316763049,1.43423786658436,2.13436739920869,4.01624796436139,10.0,10.0,10.0,116.6188109077,356.176762890715,549.487955807598,562.598882560001,571.294573193167,579.77162107237,57.4238645887377,256.058964092042,4382.54466405547,575.762792476999,Healthy
10,40,1.8e-07,1.7e-07,9.98398243769469,389404325.975575,64096266.7167321,5.60000000000001e-07,0.0119104443416518,0.0425136493136006,0.0009902261293692,10.3048654593081,0.0007502935952699,0.0009594144483602,0.0017097080436302,0.0033764068624589,0.0011481975169344,0.0001431681555999,5.06e-07,6.64e-07,6.7e-07,1.31225296442688,1.23594509046959,1.44865312002089,2.15857353015547,3.88716924881683,10.0,10.0,10.0,112.708751483733,350.707613135759,557.028247167656,576.297243117738,585.334123001874,594.146594230328,58.8479531056319,251.954619406858,4457.10901007792,589.978913050681,Healthy
10,40,1.7e-07,2.4e-07,9.98074452339953,385664992.07907,59119633.0968661,8.10000000000001e-07,0.0108121991293615,0.0423098122759026,0.0015611491969273,10.1947768820973,0.0007502935952699,0.0009594144483602,0.0017097080436302,0.0033764068624589,0.0011481975169344,0.0001431681555999,5.06e-07,6.64e-07,6.7e-07,1.31225296442688,1.23594509046959,1.44865312002089,2.15857353015547,3.88716924881683,10.0,10.0,10.0,112.708751483733,350.707613135759,557.028247167656,576.297243117738,585.334123001874,594.146594230328,58.8479531056319,251.954619406858,4457.10901007792,589.978913050681,Healthy
10,40,1.8e-07,3.4e-07,9.95483101784352,382455907.028501,54812584.9375478,1.5e-06,0.0079684377647026,0.0419108171928087,0.00308158962971,10.1796419845578,0.0007502935952699,0.0009594144483602,0.0017097080436302,0.0033764068624589,0.0011481975169344,0.0001431681555999,5.06e-07,6.64e-07,6.7e-07,1.31225296442688,1.23594509046959,1.44865312002089,2.15857353015547,3.88716924881683,10.0,10.0,10.0,112.708751483733,350.707613135759,557.028247167656,576.297243117738,585.334123001874,594.146594230328,58.8479531056319,251.954619406858,4457.10901007792,589.978913050681,Healthy
10,50,1.9e-07,1.7e-07,9.98403511482196,389404372.801415,65185613.3140218,5.60000000000001e-07,0.0120287301421058,0.0433054833297563,0.0010157884786256,10.3210966133231,0.0007866879977474,0.0009614357660376,0.0017481237637851,0.0035565810910745,0.0012150896792195,0.0001505025927925,5.52e-07,6.68e-07,6.8e-07,1.21014492753623,1.24630802353926,1.46314648290811,2.18303492521757,3.84592081045135,10.0,10.0,10.0,108.929117741872,345.0292882873,562.075714614925,589.318552130783,598.68993478489,607.831490027981,60.2037019132595,248.068032421619,4525.06300903845,603.507939429694,Healthy
10,50,1.8e-07,2.3e-07,9.98073692360305,385664991.564808,59125621.8913136,8.10000000000001e-07,0.0109141900040868,0.0431176374962059,0.0016014834305336,10.200989995545,0.0007866879977474,0.0009614357660376,0.0017481237637851,0.0035565810910745,0.0012150896792195,0.0001505025927925,5.52e-07,6.68e-07,6.8e-07,1.21014492753623,1.24630802353926,1.46314648290811,2.18303492521757,3.84592081045135,10.0,10.0,10.0,108.929117741872,345.0292882873,562.075714614925,589.318552130783,598.68993478489,607.831490027981,60.2037019132595,248.068032421619,4525.06300903845,603.507939429694,Healthy
10,50,1.8e-07,3.4e-07,9.95483231437345,382455897.738443,55621339.1632623,1.5e-06,0.0080306469742481,0.0427464726560845,0.0031614500858732,10.1798658440094,0.0007866879977474,0.0009614357660376,0.0017481237637851,0.0035565810910745,0.0012150896792195,0.0001505025927925,5.52e-07,6.68e-07,6.8e-07,1.21014492753623,1.24630802353926,1.46314648290811,2.18303492521757,3.84592081045135,10.0,10.0,10.0,108.929117741872,345.0292882873,562.075714614925,589.318552130783,598.68993478489,607.831490027981,60.2037019132595,248.068032421619,4525.06300903845,603.507939429694,Healthy
10,60,1.9e-07,1.6e-07,9.98408114874475,389404393.750975,66297325.750635,5.60000000000001e-07,0.0121522528716582,0.0441105089630077,0.001042420665447,10.3250264612087,0.0003894232534888,0.0006485588282095,0.0010379820816984,0.0022542493697748,0.0008897872314263,8.24742750289958e-06,2.92e-07,5.4e-07,6.79999999999999e-07,1.84931506849315,1.25676420723605,1.47772543797283,2.20792480487223,3.83277407006898,10.0,10.0,10.0,105.280144465582,339.207358602705,565.072022990655,601.696830109819,611.3959458317,620.860153126635,61.4944617452093,244.320180905662,4586.78010868987,616.383761009276,Healthy
10,60,1.8e-07,2.3e-07,9.98076650436578,385664883.351372,59154607.3490848,8.10000000000001e-07,0.0110192033883436,0.0439400280389821,0.0016435169059443,10.2148460103168,0.0003894232534888,0.0006485588282095,0.0010379820816984,0.0022542493697748,0.0008897872314263,8.24742750289958e-06,2.92e-07,5.4e-07,6.79999999999999e-07,1.84931506849315,1.25676420723605,1.47772543797283,2.20792480487223,3.83277407006898,10.0,10.0,10.0,105.280144465582,339.207358602705,565.072022990655,601.696830109819,611.3959458317,620.860153126635,61.4944617452093,244.320180905662,4586.78010868987,616.383761009276,Healthy
10,60,1.9e-07,3.4e-07,9.95483095056143,382455914.304914,56450752.9054942,1.5e-06,0.0080965097521357,0.0436031701590875,0.0032444785784858,10.180092426101,0.0003894232534888,0.0006485588282095,0.0010379820816984,0.0022542493697748,0.0008897872314263,8.24742750289958e-06,2.92e-07,5.4e-07,6.79999999999999e-07,1.84931506849315,1.25676420723605,1.47772543797283,2.20792480487223,3.83277407006898,10.0,10.0,10.0,105.280144465582,339.207358602705,565.072022990655,601.696830109819,611.3959458317,620.860153126635,61.4944617452093,244.320180905662,4586.78010868987,616.383761009276,Healthy
10,70,2e-07,1.6e-07,9.98411838190224,389404346.101089,67450133.4942617,5.60000000000001e-07,0.0122852195202654,0.0449408743381657,0.0010705942421138,10.3384612112479,0.0003897728985919,0.0006474624872975,0.0010372353858894,0.0022545890886683,0.0008888973480693,8.19809900009559e-06,2.92e-07,5.38e-07,6.79999999999999e-07,1.84246575342466,1.2673282095428,1.49240300754219,2.23338068483568,3.83552149331717,10.0,10.0,10.0,101.761074810535,333.29275956031,566.375431275596,613.464174198451,623.484195641193,633.264555537315,62.7233979875073,240.481941425146,4642.61198745228,628.638382629806,Healthy
10,70,1.9e-07,2.2e-07,9.98073618871794,385664883.359507,59160869.1733205,8.10000000000001e-07,0.0111331569229947,0.0447899174317681,0.0016879568737097,10.2328294435047,0.0003897728985919,0.0006474624872975,0.0010372353858894,0.0022545890886683,0.0008888973480693,8.19809900009559e-06,2.92e-07,5.38e-07,6.79999999999999e-07,1.84246575342466,1.2673282095428,1.49240300754219,2.23338068483568,3.83552149331717,10.0,10.0,10.0,101.761074810535,333.29275956031,566.375431275596,613.464174198451,623.484195641193,633.264555537315,62.7233979875073,240.481941425146,4642.61198745228,628.638382629806,Healthy
10,70,1.9e-07,3.4e-07,9.95483592126651,382455894.891216,58948319.8161808,1.5e-06,0.0081662383030902,0.0444904373412236,0.003332398096778,10.1810539549183,0.0003897728985919,0.0006474624872975,0.0010372353858894,0.0022545890886683,0.0008888973480693,8.19809900009559e-06,2.92e-07,5.38e-07,6.79999999999999e-07,1.84246575342466,1.2673282095428,1.49240300754219,2.23338068483568,3.83552149331717,10.0,10.0,10.0,101.761074810535,333.29275956031,566.375431275596,613.464174198451,623.484195641193,633.264555537315,62.7233979875073,240.481941425146,4642.61198745228,628.638382629806,Healthy
10,80,2e-07,1.6e-07,9.98396934252502,389404361.314973,68660027.1133817,5.60000000000001e-07,0.0124276082158872,0.0458087381677009,0.0011008400030258,10.3494684668805,0.0003911654043971,0.0006519687051223,0.0010431341095195,0.0022772452751274,0.0008959868547943,8.44711550956765e-06,2.92e-07,5.44e-07,6.89999999999999e-07,1.86301369863014,1.27801419112973,1.50699393057488,2.25898117167243,3.8482040073849,10.0,10.0,10.0,98.3697493241001,327.326282337007,566.277792213384,624.650877350744,634.984942401028,645.074910513065,63.8935019487116,236.57886394312,4692.88373162247,640.30203968895,Warning
10,80,2e-07,2.2e-07,9.98077985242619,385664992.210571,59186848.4463536,8.10000000000001e-07,0.0112552473525511,0.0456782511705465,0.0017357068490975,10.2480617607548,0.0003911654043971,0.0006519687051223,0.0010431341095195,0.0022772452751274,0.0008959868547943,8.44711550956765e-06,2.92e-07,5.44e-07,6.89999999999999e-07,1.86301369863014,1.27801419112973,1.50699393057488,2.25898117167243,3.8482040073849,10.0,10.0,10.0,98.3697493241001,327.326282337007,566.277792213384,624.650877350744,634.984942401028,645.074910513065,63.8935019487116,236.57886394312,4692.88373162247,640.30203968895,Warning
10,80,1.9e-07,3.2e-07,9.95484108699061,382455897.986484,58988066.1253857,1.5e-06,0.008241841556412,0.0454195881262989,0.0034267887051774,10.182991581715,0.0003911654043971,0.0006519687051223,0.0010431341095195,0.0022772452751274,0.0008959868547943,8.44711550956765e-06,2.92e-07,5.44e-07,6.89999999999999e-07,1.86301369863014,1.27801419112973,1.50699393057488,2.25898117167243,3.8482040073849,10.0,10.0,10.0,98.3697493241001,327.326282337007,566.277792213384,624.650877350744,634.984942401028,645.074910513065,63.8935019487116,236.57886394312,4692.88373162247,640.30203968895,Warning
10,90,2.4e-07,1.6e-07,9.98401494679412,389404344.798704,69899210.8793972,5.60000000000001e-07,0.0125765521268022,0.0466905196687306,0.0011325735932949,10.366346010517,0.0003929265171401,0.0006539828719151,0.0010469093890552,0.0022856025049827,0.0009002162856643,8.60584122450184e-06,2.94e-07,5.48e-07,6.9e-07,1.86394557823129,1.28885015676974,1.52142648916438,2.28473065870402,3.86756718117467,10.0,10.0,10.0,95.1053074587539,321.340730581815,565.018084699458,635.285540562508,645.92677275699,656.319779953483,65.0076014881629,232.952310592851,4737.90683746691,651.403306661584,Warning
10,90,2e-07,2.2e-07,9.98071005047942,385664883.382606,59196439.6791675,8.10000000000001e-07,0.0113830643400092,0.0465835126067544,0.0017857072837217,10.2611825108384,0.0003929265171401,0.0006539828719151,0.0010469093890552,0.0022856025049827,0.0009002162856643,8.60584122450184e-06,2.94e-07,5.48e-07,6.9e-07,1.86394557823129,1.28885015676974,1.52142648916438,2.28473065870402,3.86756718117467,10.0,10.0,10.0,95.1053074587539,321.340730581815,565.018084699458,635.285540562508,645.92677275699,656.319779953483,65.0076014881629,232.952310592851,4737.90683746691,651.403306661584,Warning
10,90,1.9e-07,3.1e-07,9.9548174481204,382455898.058939,59012935.0856076,1.5e-06,0.008322437026095,0.0463691703524617,0.0035257279441191,10.1857412056745,0.0003929265171401,0.0006539828719151,0.0010469093890552,0.0022856025049827,0.0009002162856643,8.60584122450184e-06,2.94e-07,5.48e-07,6.9e-07,1.86394557823129,1.28885015676974,1.52142648916438,2.28473065870402,3.86756718117467,10.0,10.0,10.0,95.1053074587539,321.340730581815,565.018084699458,635.285540562508,645.92677275699,656.319779953483,65.0076014881629,232.952310592851,4737.90683746691,651.403306661584,Warning
12,100,6e-07,9e-08,11.9768609357386,467281666.307402,125232419.60572,5.7e-07,0.0185274181964701,0.0611948038068373,0.0026193984747548,12.7627410323896,0.0003531269886777,0.0009931019055089,0.0013462288941867,0.0023375260535061,0.0007579741716838,9.57943660140635e-05,2.06e-07,7.12e-07,8e-07,3.45631067961165,1.2685573955428,1.47289362367462,2.08977149030088,3.06699204474367,6.87148767332546,10.0,10.0,107.085612086091,393.152514511854,782.534316984696,1129.68068641388,1220.53192867406,1237.85524237838,122.602273164076,290.11140659998,7965.90433136951,1229.664838444,Warning
12,100,5.9e-07,1.2e-07,11.9727051317785,462794466.136519,98183214.1833004,8.10000000000001e-07,0.0167088105280868,0.0617632176750521,0.0038540128722752,12.7442213589681,0.0003531269886777,0.0009931019055089,0.0013462288941867,0.0023375260535061,0.0007579741716838,9.57943660140635e-05,2.06e-07,7.12e-07,8e-07,3.45631067961165,1.2685573955428,1.47289362367462,2.08977149030088,3.06699204474367,6.87148767332546,10.0,10.0,107.085612086091,393.152514511854,782.534316984696,1129.68068641388,1220.53192867406,1237.85524237838,122.602273164076,290.11140659998,7965.90433136951,1229.664838444,Warning
12,100,5.2e-07,1.5e-07,11.9413374727011,458944526.518311,76523294.0134229,1.5e-06,0.0118499283116762,0.064128355089551,0.0076356731464275,12.6772754649597,0.0003531269886777,0.0009931019055089,0.0013462288941867,0.0023375260535061,0.0007579741716838,9.57943660140635e-05,2.06e-07,7.12e-07,8e-07,3.45631067961165,1.2685573955428,1.47289362367462,2.08977149030088,3.06699204474367,6.87148767332546,10.0,10.0,107.085612086091,393.152514511854,782.534316984696,1129.68068641388,1220.53192867406,1237.85524237838,122.602273164076,290.11140659998,7965.90433136951,1229.664838444,Warning
12,110,6.1e-07,9e-08,11.9768914063248,467281644.493205,127085734.351045,5.7e-07,0.0188414642298653,0.0609195232065439,0.0026994920891638,12.7606291293279,0.0003586642354095,0.0009940488665055,0.0013527131019151,0.0023617263202546,0.0007644808934252,9.6586293096742e-05,2.1e-07,7.18e-07,8.3e-07,3.41904761904762,1.27898701310102,1.48717839352095,2.11540766829046,3.11094342871915,6.96288687165811,10.0,10.0,103.262147363659,383.844892820414,768.533496755326,1118.71132462241,1221.6278379891,1239.2650857146,122.74263755405,284.885997379129,7907.57119385474,1230.92572720134,Warning
